Degree0,XCoordinate0,YCoordinate0,ZCoordinate0,Degree1,XCoordinate1,YCoordinate1,ZCoordinate1
271.69,3.915075988,-144.4743536,0,271.69,3.368048922,-124.2879301,0
271.8,4.236156989,-145.9779263,0,271.8,3.611840966,-124.4640026,0
271.92,4.553496026,-146.3469588,0,271.92,3.878055407,-124.6386538,0
272.03,4.93937984,-149.5184577,0,272.03,4.129245562,-124.9951306,0
272.14,5.239263188,-149.8801192,0,272.14,4.36908958,-124.9869769,0
272.25,5.540600503,-150.2424765,0,272.25,4.60891751,-124.978363,0
272.37,5.855095718,-150.230549,0,272.37,4.870528594,-124.9684412,0
272.48,6.158742556,-150.5951633,0,272.48,5.110320033,-124.9588651,0
272.59,6.46367571,-150.9560231,0,272.59,5.35792578,-125.1317677,0
272.7,6.761732347,-151.1311097,0,272.7,5.598029728,-125.1212561,0
272.82,7.104606956,-151.682864,0,272.82,5.859937767,-125.1092634,0
272.93,7.414235792,-152.0499779,0,272.93,6.108902599,-125.2804107,0
273.04,7.7157092,-152.2272462,0,273.04,6.358532328,-125.4507967,0
273.15,8.047685379,-152.9702632,0,273.15,6.618388524,-125.8022135,0
273.27,8.378369162,-153.1447124,0,273.27,6.881719798,-125.7880834,0
273.38,8.828870288,-155.8943586,0,273.38,7.123080336,-125.7746466,0
273.49,9.161226813,-156.4445757,0,273.49,7.364414645,-125.7607466,0
273.6,9.50727211,-157.1849604,0,273.6,7.605721838,-125.7463836,0
273.72,9.860062711,-157.5445307,0,273.72,7.868934078,-125.7301868,0
273.83,10.1991637,-158.0958899,0,273.83,8.13374043,-126.0800365,0
273.94,10.51509416,-158.2653872,0,273.94,8.38776229,-126.246368,0
274.05,10.8187683,-158.2449186,0,274.05,8.629999452,-126.2300404,0
274.17,11.2172765,-159.1765457,0,274.17,8.919834932,-126.5751551,0
274.28,11.57799963,-159.9185728,0,274.28,9.162702019,-126.5578059,0
274.39,11.89920529,-160.0892738,0,274.39,9.405535369,-126.5399907,0
274.5,12.23547233,-160.4476858,0,274.5,9.648334086,-126.5217095,0
274.62,12.57131576,-160.4217214,0,274.62,9.927469398,-126.6837744,0
274.73,13.20114043,-164.4077144,0,274.73,10.17054306,-126.6644914,0
274.84,13.53203124,-164.5697951,0,274.84,10.42856265,-126.8269625,0
274.95,13.91088361,-165.2931355,0,274.95,10.67191015,-126.8067178,0
275.07,14.2568665,-165.2636533,0,275.07,10.98434352,-127.3290129,0
275.18,14.59059353,-165.4245485,0,275.18,11.22865338,-127.3077008,0
275.29,14.92497112,-165.5845562,0,275.29,11.47292189,-127.2859199,0
275.4,15.24268182,-165.555612,0,275.4,11.71714815,-127.2636703,0
275.52,15.60691983,-165.7113677,0,275.52,11.98352757,-127.2388636,0
275.63,15.92487261,-165.6811147,0,275.63,12.2276626,-127.2156343,0
275.74,16.24276674,-165.6502516,0,275.74,12.48962023,-127.3741577,0
275.85,16.56060107,-165.6187786,0,275.85,12.75220516,-127.5318833,0
275.97,16.90725984,-165.5837489,0,275.97,13.05620855,-127.8679087,0
276.08,17.22496534,-165.5510009,0,276.08,13.30154868,-127.8426199,0
276.19,17.54260741,-165.5176433,0,276.19,13.54683982,-127.8168604,0
276.3,17.86018488,-165.4836763,0,276.3,13.81161637,-127.9716346,0
276.42,18.20655799,-165.4459265,0,276.42,14.0794732,-127.9424419,0
276.53,18.52399663,-165.4106855,0,276.53,14.36567885,-128.2788393,0
276.64,18.84136706,-165.3748355,0,276.64,14.63247217,-128.4324365,0
276.75,19.15866811,-165.3383766,0,276.75,14.87889266,-128.404122,0
276.87,19.50473421,-165.2979089,0,276.87,15.14765249,-128.3726942,0
276.98,20.52519974,-171.1238816,0,276.98,15.41566934,-128.5244094,0
277.09,20.85352947,-171.084181,0,277.09,15.68429311,-128.6753134,0
277.2,21.18178241,-171.0438504,0,277.2,15.93117771,-128.6449801,0
277.32,21.51699426,-170.8181849,0,277.32,16.20043943,-128.611349,0
277.43,21.84473556,-170.7765817,0,277.43,16.44720034,-128.5800254,0
277.54,22.17239643,-170.7343497,0,277.54,16.74102483,-128.9110989,0
277.65,22.49997565,-170.691489,0,277.65,17.01221971,-129.0597447,0
277.77,22.83300158,-170.4630577,0,277.77,17.30655199,-129.2045533,0
277.88,23.16005901,-170.4189299,0,277.88,17.55444916,-129.1711061,0
277.99,23.48703116,-170.3741746,0,277.99,17.82714491,-129.3175403,0
278.1,23.81391683,-170.3287919,0,278.1,18.07525793,-129.283094,0
278.21,24.14071482,-170.2827821,0,278.21,18.32330439,-129.2481716,0
278.33,24.44502677,-169.8698737,0,278.33,18.61990154,-129.390749,0
278.44,24.77094298,-169.8226537,0,278.44,18.86815358,-129.3547813,0
278.55,25.09676798,-169.7748084,0,278.55,19.22305632,-130.0402788,0
278.66,25.42250057,-169.726338,0,278.66,19.47255363,-130.0031525,0
278.78,25.75037369,-169.4926299,0,278.78,19.7446507,-129.9621051,0
278.89,26.07556361,-169.4429058,0,278.89,19.99399703,-129.9239781,0
279,26.40065751,-169.3925577,0,279,20.24326975,-129.8853727,0
279.11,26.7256542,-169.341586,0,279.11,20.52100863,-130.0271313,0
279.23,27.08008377,-169.2852693,0,279.23,20.7931536,-129.9838891,0
279.34,27.34653442,-168.8727343,0,279.34,21.10095015,-130.3044508,0
279.45,27.64096955,-168.6395865,0,279.45,21.38044084,-130.4436408,0
279.56,27.96451909,-168.5862361,0,279.56,21.6605022,-130.5819895,0
279.68,28.31736475,-168.5273277,0,279.68,21.93380617,-130.5363608,0
279.79,28.61003329,-168.2923032,0,279.79,22.18425041,-130.4940319,0
279.9,28.90203661,-168.0575465,0,279.9,22.43461296,-130.4512226,0
280.01,29.19321107,-167.8220976,0,280.01,22.71626861,-130.5883014,0
280.13,29.54445444,-167.7606188,0,280.13,23.08458104,-131.0798819,0
280.24,29.86631383,-167.7036174,0,280.24,23.33606612,-131.0353439,0
280.35,30.18806326,-167.6459986,0,280.35,23.58746526,-130.9903234,0
280.46,30.47700111,-167.4081412,0,280.46,23.83877756,-130.9448205,0
280.58,30.82737512,-167.3439759,0,280.58,24.11283629,-130.8946311,0
280.69,31.11497593,-167.1048322,0,280.69,24.39775107,-131.0295758,0
280.8,31.43557405,-167.0448184,0,280.8,24.7503391,-131.5202927,0
280.91,31.75605643,-166.9841895,0,280.91,25.0026662,-131.4725574,0
281.03,32.10554016,-166.9173477,0,281.03,25.2433427,-131.2406453,0
281.14,32.4257767,-166.8554335,0,281.14,25.49513228,-131.1919646,0
281.25,32.74589385,-166.7929048,0,281.25,25.78200021,-131.3219522,0
281.36,33.03048862,-166.5512538,0,281.36,26.03394482,-131.2722377,0
281.48,33.37906328,-166.4817451,0,281.48,26.34477044,-131.3974368,0
281.59,33.66230513,-166.2388318,0,281.59,26.6695728,-131.7057347,0
281.7,33.94469852,-165.9952533,0,281.7,26.92225222,-131.6543163,0
281.81,34.26316227,-165.9298116,0,281.81,27.24897269,-131.9614596,0
281.93,34.61043335,-165.8577239,0,281.93,27.5251521,-131.9041293,0
282.04,34.92863198,-165.791005,0,282.04,27.74031863,-131.6712119,0
282.15,35.246702,-165.7236756,0,282.15,28.06935187,-131.9770617,0
282.26,35.56464223,-165.6557361,0,282.26,28.32254936,-131.9229568,0
282.38,35.91133673,-165.5809245,0,282.38,28.63749799,-132.0425198,0
282.49,36.22900182,-165.5117098,0,282.49,28.92996277,-132.1661477,0
282.6,36.5465335,-165.4418857,0,282.6,29.1835215,-132.110391,0
282.71,36.78487005,-165.016787,0,282.71,29.47701536,-132.2337787,0
282.83,37.13022434,-164.9394225,0,282.83,29.83443271,-132.5301474,0
282.94,37.44665621,-164.8678701,0,282.94,30.129286,-132.6513957,0
283.05,37.7629502,-164.7957107,0,283.05,30.30183704,-132.2357693,0
283.16,38.03811799,-164.5456418,0,283.16,30.63842541,-132.5359834,0
283.28,38.42384149,-164.6428713,0,283.28,30.91580007,-132.4715566,0
283.39,38.69800373,-164.3917004,0,283.39,31.2118839,-132.5901642,0
283.5,38.88630882,-163.7819332,0,283.5,31.55121491,-132.8878757,0
283.61,39.20051637,-163.7070132,0,283.61,31.80615373,-132.8270878,0
283.73,39.54312358,-163.6245949,0,283.73,32.12724703,-132.9386074,0
283.84,39.857028,-163.5484148,0,283.84,32.42596612,-133.0559659,0
283.95,40.12740653,-163.2951048,0,283.95,32.68122588,-132.9934991,0
284.06,40.44067762,-163.2178042,0,284.06,33.02492962,-133.2879865,0
284.18,40.78225803,-163.1327908,0,284.18,33.30387324,-133.2185624,0
284.29,41.09521646,-163.0542339,0,284.29,33.60435187,-133.3325949,0
284.4,41.36321159,-162.7987041,0,284.4,33.86014028,-133.2678665,0
284.51,41.67552787,-162.719033,0,284.51,34.16163548,-133.3815929,0
284.63,42.01606148,-162.6314358,0,284.63,34.48691662,-133.4883987,0
284.74,42.28214859,-162.3742177,0,284.74,34.78942696,-133.6002586,0
284.85,42.59364864,-162.2927841,0,284.85,35.09243108,-133.711211,0
284.96,42.90499185,-162.2107529,0,284.96,35.34894328,-133.6436264,0
285.08,43.24445877,-162.1205831,0,285.08,35.67629147,-133.7480301,0
285.19,43.55547035,-162.0373033,0,285.19,36.02869732,-134.0358148,0
285.3,43.86632155,-161.9534269,0,285.3,36.28583066,-133.966433,0
285.41,44.17701123,-161.8689542,0,285.41,36.59164509,-134.0754197,0
285.53,44.51575987,-161.7761224,0,285.53,36.87222925,-133.9985275,0
285.64,44.82610813,-161.6904038,0,285.64,37.22783611,-134.2829906,0
285.75,45.13629133,-161.6040899,0,285.75,37.58472899,-134.5667919,0
285.86,45.44630833,-161.5171809,0,285.86,37.84287836,-134.4944233,0
285.98,45.78431781,-161.4216928,0,285.98,38.12433689,-134.4149109,0
286.09,46.04415677,-161.1591417,0,286.09,38.38219383,-134.3415071,0
286.2,46.20085187,-160.5406946,0,286.2,38.63990943,-134.2676087,0
286.31,46.45810889,-160.2767735,0,286.31,39.05210117,-134.726637,0
286.43,46.79351957,-160.1791701,0,286.43,39.38581789,-134.8218232,0
286.54,47.10079926,-160.0890837,0,286.54,39.64445332,-134.745998,0
286.65,47.40790552,-159.9984078,0,286.65,40.00831793,-135.0253106,0
286.76,47.71483722,-159.9071428,0,286.76,40.32026675,-135.1256554,0
286.88,48.04947138,-159.8069094,0,286.88,40.60304124,-135.0409557,0
286.99,48.35603443,-159.7144137,0,286.99,40.86209492,-134.9627944,0
287.1,48.66241943,-159.6213298,0,287.1,41.12099814,-134.8841361,0
287.21,48.96862525,-159.5276582,0,287.21,41.37974994,-134.8049812,0
287.33,49.30246228,-159.4248011,0,287.33,41.71681292,-134.8957901,0
287.44,49.6082898,-159.3299017,0,287.44,42.03081624,-134.9928782,0
287.55,49.91393466,-159.2344156,0,287.55,42.28977503,-134.9119772,0
287.66,50.21939573,-159.1383433,0,287.66,42.60441535,-135.00752,0
287.78,50.55241505,-159.0328687,0,287.78,42.88693754,-134.918039,0
287.89,50.7465706,-158.5889411,0,287.89,43.14575115,-134.8354954,0
288,50.99506232,-158.3182563,0,288,43.51867421,-135.1072105,0
288.11,51.24264094,-158.0470133,0,288.11,43.89285866,-135.3781751,0
288.23,51.57337351,-157.9393992,0,288.23,44.23409752,-135.4634438,0
288.34,51.87634653,-157.8401449,0,288.34,44.49395522,-135.3783142,0
288.45,52.17912853,-157.7403094,0,288.45,44.75364909,-135.292686,0
288.56,52.48171841,-157.6398931,0,288.56,45.13124378,-135.5611947,0
288.68,52.81159602,-157.5296861,0,288.68,45.35536886,-135.2887918,0
288.79,53.11378057,-157.4280565,0,288.79,45.79432841,-135.7333642,0
288.9,53.41576955,-157.3258473,0,288.9,46.05470119,-135.6452401,0
289.01,53.71756184,-157.2230588,0,289.01,46.31490438,-135.5566166,0
289.13,53.98763256,-156.9389548,0,289.13,46.65965052,-135.6369309,0
289.24,54.28868139,-156.8350697,0,289.24,47.16548598,-136.2568051,0
289.35,54.52987658,-156.5593367,0,289.35,47.36541911,-135.9896457,0
289.46,54.77014799,-156.2830687,0,289.46,47.62628077,-135.8985064,0
289.58,55.0971803,-156.1680742,0,289.58,47.97357504,-135.9768464,0
289.69,55.39674787,-156.0620613,0,289.69,48.29758821,-136.0625211,0
289.8,55.69611145,-155.9554739,0,289.8,48.55858799,-135.9695929,0
289.91,55.99526995,-155.8483122,0,289.91,48.88357513,-136.054754,0
290.03,56.32138949,-155.730754,0,290.03,49.23273103,-136.1303476,0
290.14,56.62011563,-155.6223929,0,290.14,49.49385924,-136.0356249,0
290.25,56.91863329,-155.5134587,0,290.25,49.75480521,-135.9404012,0
290.36,57.21694136,-155.403952,0,290.36,50.01556797,-135.8446771,0
290.48,57.54212803,-155.2838374,0,290.48,50.3659921,-135.9182359,0
290.59,57.83999434,-155.1731347,0,290.59,50.69313219,-135.9995331,0
290.7,58.13764767,-155.0618605,0,290.7,50.95400669,-135.9020083,0
290.81,58.37130605,-154.7808902,0,290.81,51.28211479,-135.9827613,0
290.93,58.69518592,-154.6583605,0,290.93,51.56665947,-135.8751129,0
291.04,58.99184989,-154.5454463,0,291.04,51.82729362,-135.7759121,0
291.15,59.28829664,-154.4319631,0,291.15,52.15612739,-135.8543523,0
291.26,59.51934732,-154.1491073,0,291.26,52.41672062,-135.7540204,0
291.38,59.84190214,-154.0241759,0,291.38,52.83954952,-136.0011593,0
291.49,60.13734707,-153.9090624,0,291.49,53.1004232,-135.8995158,0
291.6,60.43257056,-153.7933822,0,291.6,53.36110135,-135.7973718,0
291.71,60.72757153,-153.6771358,0,291.71,53.76287087,-136.0522708,0
291.83,61.04913571,-153.5496761,0,291.83,54.04755562,-135.9394292,0
291.94,61.3436679,-153.432247,0,291.94,54.30830861,-135.8354677,0
292.05,61.63797422,-153.3142529,0,292.05,54.56886164,-135.7310061,0
292.16,61.93205357,-153.1956943,0,292.16,54.90154346,-135.8049601,0
292.28,62.2526073,-153.0657143,0,292.28,55.25831644,-135.8682639,0
292.39,62.54620861,-152.9459767,0,292.39,55.51893065,-135.7619792,0
292.5,62.83957961,-152.825676,0,292.5,55.92650036,-136.0130872,0
292.61,63.13271923,-152.7048125,0,292.61,56.18739123,-135.9055201,0
292.73,63.45224274,-152.5723202,0,292.73,56.546349,-135.966946,0
292.84,63.74489508,-152.4502816,0,292.84,56.88198102,-136.0371527,0
292.95,64.03731269,-152.3276816,0,292.95,57.14291631,-135.9277521,0
293.06,64.32949451,-152.2045207,0,293.06,57.4036412,-135.817851,0
293.18,64.64796812,-152.0695243,0,293.18,57.76406014,-135.8767089,0
293.29,64.93965344,-151.9451921,0,293.29,58.10116185,-135.9445536,0
293.4,65.23109965,-151.8203005,0,293.4,58.36191721,-135.8328137,0
293.51,65.52230566,-151.6948498,0,293.51,58.69996475,-135.9000152,0
293.63,65.83970976,-151.5573575,0,293.63,58.98431996,-135.776839,0
293.74,66.13041009,-151.4307395,0,293.74,59.32287513,-135.8422976,0
293.85,66.42086693,-151.3035639,0,293.85,61.63852275,-140.4096121,0
293.96,66.71107919,-151.1758311,0,293.96,62.06079116,-140.6376841,0
294.08,67.0273942,-151.0358515,0,294.08,62.35505652,-140.5074622,0
294.19,66.94315812,-150.0686962,0,294.19,62.62455977,-140.3875511,0
294.3,67.23099985,-149.9399635,0,294.3,63.04934103,-140.6139417,0
294.41,67.51859403,-149.8106787,0,294.41,63.31904731,-140.4926982,0
294.53,67.83204956,-149.6690117,0,294.53,63.69175681,-140.5336026,0
294.64,68.1191227,-149.538574,0,294.64,64.04029377,-140.5845206,0
294.75,68.40594502,-149.4075858,0,294.75,64.6253488,-141.1502661,0
294.86,68.69251546,-149.2760474,0,294.86,64.89608133,-141.0259975,0
294.98,69.00484925,-149.1319241,0,294.98,65.35100591,-141.2353097,0
295.09,69.29088962,-148.999237,0,295.09,65.62190029,-141.1096484,0
295.2,69.57667486,-148.8660012,0,295.2,65.89300651,-140.9844378,0
295.31,69.78475767,-148.5673392,0,295.31,66.32531536,-141.2024051,0
295.43,70.0956055,-148.420931,0,295.43,66.78434093,-141.409636,0
295.54,70.06435628,-147.6205247,0,295.54,67.05556718,-141.281224,0
295.65,70.3474945,-147.4858073,0,295.65,67.32654654,-141.1522917,0
295.76,70.63037369,-147.3505468,0,295.76,67.92768292,-141.7121374,0
295.88,70.93867252,-147.2023712,0,295.88,68.3072394,-141.7419758,0
295.99,71.22100674,-147.0659768,0,295.99,68.74648895,-141.9562853,0
296.1,71.50307872,-146.9290409,0,296.1,69.01876056,-141.8241071,0
296.21,71.86527301,-146.9559431,0,296.21,69.37544463,-141.8645399,0
296.33,72.17274311,-146.8051832,0,296.33,69.67226218,-141.7190033,0
296.44,72.45431289,-146.6664215,0,296.44,70.11495245,-141.930946,0
296.55,72.81688413,-146.6908361,0,296.55,70.47348721,-141.9700236,0
296.66,73.09823331,-146.5508386,0,296.66,71.00509095,-142.3544065,0
296.78,73.40485269,-146.3974986,0,296.78,71.56518684,-142.7284976,0
296.89,73.6856379,-146.2563734,0,296.89,71.83893504,-142.5909093,0
297,74.04861066,-146.2776011,0,297,72.29040808,-142.8044008,0
297.11,74.32916463,-146.1352409,0,297.11,72.74440914,-143.0195241,0
297.23,74.63491132,-145.9793251,0,297.23,73.31760787,-143.4027953,0
297.34,74.91489184,-145.8358403,0,297.34,73.59264675,-143.2618431,0
297.45,75.27823839,-145.8538772,0,297.45,73.86741465,-143.1203633,0
297.56,75.55797701,-145.7091582,0,297.56,74.14191056,-142.9783565,0
297.68,75.86282907,-145.550671,0,297.68,78.17380621,-149.9845193,0
297.79,76.1419848,-145.4048308,0,297.79,78.46146574,-149.8342364,0
297.9,76.42086016,-145.2584552,0,297.9,78.74883636,-149.6834018,0
298.01,76.69945413,-145.1115447,0,298.01,80.42901719,-152.1676921,0
298.13,77.00305269,-144.9506693,0,298.13,81.47077948,-153.3607254,0
298.24,77.28105498,-144.8026423,0,298.24,82.5064805,-154.5935984,0
298.35,77.55877271,-144.654082,0,298.35,83.45300077,-155.6473471,0
298.46,77.83620486,-144.5049891,0,298.46,84.41481029,-156.7183455,0
298.58,78.13853121,-144.3417355,0,298.58,84.74268883,-156.5412939,0
298.69,78.41536293,-144.1915307,0,298.69,85.95059495,-158.0474461,0
298.8,78.69190592,-144.0407949,0,298.8,86.25371201,-157.8822256,0
298.91,78.96815916,-143.8895288,0,298.91,88.08144785,-160.4950421,0
299.03,79.26919466,-143.723907,0,299.03,88.41722424,-160.3103068,0
299.14,79.54483876,-143.5715337,0,299.14,89.81587614,-162.1098652,0
299.25,79.99776459,-143.7376928,0,299.25,90.12678141,-161.9372202,0
299.36,80.2734338,-143.5839214,0,299.36,90.43735482,-161.7639788,0
299.48,80.57382671,-143.4155679,0,299.48,101.6729079,-180.9704022,0
299.59,80.84887674,-143.2606917,0,299.59,102.2478196,-181.1786873,0
299.7,81.12362908,-143.1052881,0,299.7,102.8249726,-181.3873158,0
299.81,81.48852435,-143.1081889,0,299.81,103.1728452,-181.1896723,0
299.93,81.87859203,-143.0957587,0,299.93,103.7842816,-181.3794077,0
300.04,82.15302597,-142.9383795,0,300.04,104.3107453,-181.4906841,0
300.15,82.33587664,-142.6223571,0,300.15,104.80035,-181.5353592,0
300.26,82.60940134,-142.4641012,0,300.26,105.148503,-181.3339249,0
300.38,82.90744498,-142.2908602,0,300.38,105.6706712,-181.3585103,0
300.49,83.2725495,-142.2890807,0,300.49,106.0184833,-181.1554062,0
300.6,83.54543296,-142.1290281,0,300.6,106.5099393,-181.1966689,0
300.71,83.8180088,-141.9684521,0,300.71,106.8574393,-180.9919547,0
300.83,84.11501222,-141.7926822,0,300.83,107.5269797,-181.2582374,0
300.94,84.3869416,-141.6310139,0,300.94,107.8745959,-181.0515715,0
301.05,84.65856025,-141.468824,0,301.05,108.221815,-180.844239,0
301.16,84.92986717,-141.3061133,0,301.16,108.5686355,-180.6362405,0
301.27,85.20086138,-141.1428823,0,301.27,109.0628192,-180.6723594,0
301.39,85.49613358,-140.9642194,0,301.39,109.4407874,-180.4436589,0
301.5,85.86134441,-140.9556533,0,301.5,109.7868371,-180.2333221,0
301.61,86.1316644,-140.7906355,0,301.61,109.9832703,-179.7784199,0
301.72,86.49756067,-140.781173,0,301.72,110.3280424,-179.5670433,0
301.84,86.79207286,-140.5997964,0,301.84,110.7036941,-179.3356967,0
301.95,87.06170829,-140.4329933,0,301.95,111.0476154,-179.1229386,0
302.06,87.42773336,-140.4210031,0,302.06,111.3911277,-178.9095209,0
302.17,87.69702454,-140.2529806,0,302.17,111.7342299,-178.6954444,0
302.29,88.08765351,-140.2238637,0,302.29,112.108054,-178.4611561,0
302.4,88.45397957,-140.2089875,0,302.4,112.2980352,-178.0043575,0
302.51,88.72286203,-140.0389961,0,302.51,112.6393988,-177.7885425,0
302.62,88.99141779,-139.868489,0,302.62,112.8274661,-177.3317876,0
302.74,89.28401397,-139.681894,0,302.74,128.9309558,-201.7082265,0
302.85,89.55188346,-139.5103109,0,302.85,142.9259409,-222.6602242,0
302.96,89.81942321,-139.338214,0,302.96,143.2306354,-222.195826,0
303.07,90.08663223,-139.1656041,0,303.07,143.6567406,-221.9205734,0
303.19,90.37775463,-138.976718,0,303.19,143.8741251,-221.2397707,0
303.3,90.64426896,-138.8030373,0,303.3,144.2983945,-220.9632851,0
303.41,90.91044952,-138.6288456,0,303.41,144.7221326,-220.6859858,0
303.52,91.17629534,-138.4541434,0,303.52,144.8975447,-220.0315922,0
303.64,91.56710073,-138.4159169,0,303.64,145.1088202,-219.3513854,0
303.75,92.03513714,-138.5449393,0,303.75,145.4050707,-218.8852791,0
303.86,92.30081988,-138.3680791,0,303.86,145.700383,-218.4193178,0
303.97,92.6678794,-138.3425608,0,303.97,146.1192369,-218.139333,0
304.09,93.26103548,-138.5997087,0,304.09,146.5755547,-217.8329791,0
304.2,93.52682106,-138.4204961,0,304.2,146.9932819,-217.551316,0
304.31,93.79226226,-138.2407738,0,304.31,147.4104678,-217.2688518,0
304.42,94.05735811,-138.0605425,0,304.42,147.8271109,-216.9855877,0
304.54,94.34615855,-137.8633467,0,304.54,148.0286971,-216.306969,0
304.65,94.61052913,-137.6820532,0,304.65,148.4434934,-216.0225203,0
304.76,94.87455135,-137.5002527,0,304.76,149.7303324,-217.0019068,0
304.87,95.13822422,-137.317946,0,304.87,150.146459,-216.7141916,0
304.99,95.52998563,-137.2686727,0,304.99,149.8356282,-215.3013807,0
305.1,95.79321293,-137.0851087,0,305.1,150.2484915,-215.0134666,0
305.21,96.16106608,-137.0506574,0,305.21,150.5335282,-214.5433683,0
305.32,96.42387386,-136.8658828,0,305.32,150.8172066,-214.0728152,0
305.44,96.8156312,-136.8127682,0,305.44,151.1372262,-213.5760728,0
305.55,97.07798129,-136.626738,0,305.55,151.5467764,-213.2856642,0
305.66,97.33997393,-136.4402048,0,305.66,150.6453675,-211.1576976,0
305.77,97.70781155,-136.4014305,0,305.77,150.6584583,-210.3212517,0
305.89,97.99313092,-136.1965967,0,305.89,151.0984004,-210.0054128,0
306,98.25429648,-136.0083082,0,306,151.3704403,-209.5342211,0
306.11,98.51510026,-135.8195188,0,306.11,151.7722342,-209.2433725,0
306.22,98.77554129,-135.6302293,0,306.22,152.0424598,-208.7718621,0
306.34,99.05924395,-135.4231622,0,306.34,152.4791554,-208.4531294,0
306.45,99.31892341,-135.2328293,0,306.45,152.0860954,-207.0807079,0
306.56,99.57823718,-135.0419985,0,306.56,152.3507646,-206.6089168,0
306.67,99.83718428,-134.8506704,0,306.67,152.7469435,-206.3161924,0
306.79,100.3377305,-134.9351937,0,306.79,152.779795,-205.4598118,0
306.9,100.7058132,-134.8888648,0,306.9,153.0402926,-204.9874846,0
307.01,100.9644644,-134.6953733,0,307.01,153.4333588,-204.6934401,0
307.12,101.3325278,-134.6472632,0,307.12,153.82586,-204.3986419,0
307.24,101.6141672,-134.4348455,0,307.24,153.9853944,-203.7216196,0
307.35,101.8719455,-134.2396119,0,307.35,154.1078273,-203.0723457,0
307.46,102.1293486,-134.0438839,0,307.46,154.4972166,-202.7762562,0
307.57,102.3863758,-133.8476624,0,307.57,153.7915643,-201.0486378,0
307.69,102.666339,-133.6330404,0,307.69,154.2120889,-200.7262605,0
307.8,103.0345662,-133.5809798,0,307.8,154.5969761,-200.4299752,0
307.91,103.2907034,-133.3830221,0,307.91,154.5726961,-199.6053146,0
308.02,103.5464603,-133.1845733,0,308.02,154.9554317,-199.3083395,0
308.14,103.9377589,-133.1118913,0,308.14,155.0990383,-198.6335529,0
308.25,104.1929943,-132.9122014,0,308.25,155.3430004,-198.1609251,0
308.36,104.5610026,-132.8557993,0,308.36,155.7229629,-197.8624745,0
308.47,104.8157454,-132.6549139,0,308.47,155.9651465,-197.3896478,0
308.59,105.0932065,-132.4352091,0,308.59,156.1030006,-196.7161742,0
308.7,105.3471414,-132.2333032,0,308.7,155.2218574,-194.8367907,0
308.81,105.6006883,-132.0309104,0,308.81,155.5954415,-194.5385786,0
308.92,105.8538463,-131.8280315,0,308.92,155.6902245,-193.893151,0
309.04,106.2449222,-131.7491929,0,309.04,156.095766,-193.5668149,0
309.15,106.4975385,-131.5450783,0,309.15,156.1883158,-192.9228084,0
309.26,106.8655331,-131.4829184,0,309.26,156.5582254,-192.6227454,0
309.37,107.2335553,-131.4196762,0,309.37,156.2283925,-191.4651127,0
309.49,107.5084253,-131.1949128,0,309.49,156.6288502,-191.1376553,0
309.6,107.7599757,-130.9883747,0,309.6,156.8556713,-190.6669829,0
309.71,108.0111293,-130.7813542,0,309.71,156.5209889,-189.5177565,0
309.82,108.2618852,-130.5738522,0,309.82,156.7443371,-189.0481759,0
309.94,108.5349824,-130.3469381,0,309.94,156.7199292,-188.2154717,0
310.05,108.9030011,-130.2797107,0,310.05,157.080805,-187.9143973,0
310.16,109.1527928,-130.0704982,0,310.16,157.4411024,-187.6126309,0
310.27,109.9871669,-130.5551855,0,310.27,157.8008201,-187.3101737,0
310.39,110.2602212,-130.3246598,0,310.39,156.9282857,-185.4850753,0
310.5,110.7468522,-130.3915951,0,310.5,157.2839218,-185.183606,0
310.61,110.9968551,-130.1788442,0,310.61,157.3588683,-184.552937,0
310.72,111.2464493,-129.9656141,0,310.72,157.1518824,-183.5954407,0
310.84,111.5182668,-129.7324536,0,310.84,157.115326,-182.776843,0
310.95,111.7670035,-129.5182237,0,310.95,154.4008797,-178.9233589,0
311.06,112.0153286,-129.3035169,0,311.06,154.7439292,-178.6267515,0
311.17,112.2632413,-129.088334,0,311.17,154.6579309,-177.8367915,0
311.29,112.5332201,-128.853047,0,311.29,150.91337,-172.7991747,0
311.4,113.0221374,-128.9127474,0,311.4,150.9512933,-172.1746411,0
311.51,113.3903036,-128.8331184,0,311.51,151.2813992,-171.8846656,0
311.62,113.6373111,-128.6152979,0,311.62,151.1687465,-171.0935711,0
311.74,113.9062966,-128.3771355,0,311.74,151.5265709,-170.7767499,0
311.85,114.1524282,-128.1583258,0,311.85,151.5588841,-170.1543554,0
311.96,114.5207366,-128.0761527,0,311.96,151.8851122,-169.8632176,0
312.07,114.7662895,-127.8561644,0,312.07,152.0626685,-169.4064487,0
312.19,115.156698,-127.7521098,0,312.19,152.1213775,-168.7598486,0
312.3,115.5247726,-127.6669896,0,312.3,151.3961949,-167.3086733,0
312.41,115.7695386,-127.4450755,0,312.41,151.7169627,-167.017853,0
312.52,116.0138782,-127.2226921,0,312.52,152.0371719,-166.7264177,0
312.64,116.2799433,-126.9795578,0,312.64,152.2364254,-166.2446113,0
312.75,116.5233888,-126.7561959,0,312.75,152.2558297,-165.6265749,0
312.86,116.7664052,-126.5323672,0,312.86,152.4234764,-165.1716799,0
312.97,117.0089916,-126.3080727,0,312.97,152.7401417,-164.8788923,0
313.09,117.2731399,-126.0628573,0,313.09,151.6958294,-163.0655554,0
